text,label
این بازی نسخه دوم و مستقل از بازی گرشاسپ است و جذابیت های گرشاسپ را دارد! اما در خرید، من نسخه اول (گرز ثریت) را بهتون پیشنهاد می کنم. کم بودن گیم پلی باس فایت های کم نسبت به نسخه اول مشکلات دوربین در بعضی نقاط مپ ها و چند مشکل دیگر ، نسخه اول را نسبت به این نسخه برتری داده است. اما در جذاب بودن این بازی هیچ شکی نیست!,0
بازی خوبیه اما خیلی باگ داره ... خیلی . در حدی که وسطای بازی ریج کردم,0
راستش من بازیو نکردم ولی خریدمش برای حمایت از بازی ایرانی. اگر ما حمایت نکنیم پس کی باید حمایت کنه که بازی های ایرانی پیصرفت کنن و به سطح جهانی برسن,1
بازی خیلی خوب باده از سریال پیروی بکنه نقاط قوت:۱-معماهای خیلی خوب بازی و البته تنوعشون عالی هستش. ۲-دوبله های محشر و عالی و گاد شخصیت های بازی ۳-افکت های راه رفتن شخصیت اصلی رو کف زمین و جاهای این قدر عالی هستش که حس می کنی واقعا غرق در بازی می شی. ۴-تنوع عالی و شگفت انگیز تعداد مراحل،انگار حس می کنی داری سریال رو تماشا می کنی تا اینکه بازی می کنی ۵-بازی در زمینه ی بهرنگی عالی هستش،والبته هیچ بازی هم نداره،حتما تجربه اش بکنید نقاط صعف:۱-قهر و گداری معماها برا سخت می شن,1
بازی واقعا معما های خوبی داره و صداگذاری هم خوبه اما به دلیل خیلی قدیمی بودنش رزولیشن های بالاتر رو پشتیبانی نمیکنه به نظرم توی تخفیف بگیریدش,1
از بهترین بازی های ایرانیه,1
من تو راه آب و زیرزمین همسایه بغلی گیر کردم همه وسایلم ورداشتم ولی طرف در حیاط که میرم میگه هنوز کارم اینجا تموم نشده. چی کار کنم؟ دستگیره رو هم برداشتم و با در حیاط کار نمیکنه,0
بنده بازی رو در عرض دو و نیم تا 3 ساعت تمام کردم...داستانش به نظرم بسیار خوب بود و به شیوه سریال های کارگاه پوآرو روایت شده بود...حتی توی آخرین صحنه بازی هم درست مثل آخرین صحنه هر قسمت از سریال پوآرو، کارگاه علوی همانند کارگاه پوآرو، همه افراد مرتبط به داستان رو توی یک اتاق جمع میکنه و جزییات های پیچیده قتل ها رو براشون موشکافی میکنه و ربط آنها به هم رو شرح میده و درآخر قاتل رو بهشون معرفی میکنه...بنده 10 سال پیش نسخه دموش رو بازی کرده بودم که پر از باگ بود ولی توی این نسخه نهاییش، هیچ باگی ندیدم و همه چیش خوب و بدون مشکل پیش رفت.,1
در کل گیم پلی بازی تقریبا رضایت بخش بود ولی گرافیک پایین بود و داستان بازی اصلا قابل قبول نبود,0
بدرد نخور ترین و ابکی تریت بازی عمرم بود اصلا بدرد نمیخوره نخرین حیف بول و اینترنت و وقت و ترجیح میدم نئن ببر کباب بیار بازی کنم ولی این مزخرفیرو که ساختینش بلی ندم نه داستان داره نه گرافیک داره همه ی مراحلشم شبیه همه شما ها حتی نتونستید مثل ادم از رو ای جی ای اسکی برین,0
سلام عزیزان هیولا. من بازی رو به شخصه پیشنهاد نمیکنم . ولی اگر همچون من قصدتون حمایت از بازی بوده میتونید بازی رو خریداری کنید . چیزی که در بازی مشهود هست بالانس نبودن بازی در تمام قسمت ها هست . بازی نکته مثبتی نداره که خدمت شما عرض کنم.,0
جالب نبود گرافیک ضعیف صدا که اصلا تعطیل گیم پلی واسه نیم ساعت اول فقط بعد از اون شدیدا تکراری میشه امیدوارم نسخه بعدی خیلی بیشتر از این کار بشه مخصوصا که با سیستم بلوپرینت آنریل راحت میتونید کلی ایده پیاده کنید مثلا پرتاب نارنجک نه اینکه برید ی دکمه فشار بدید در 70 متر اونور تر باز بشه اونم ن یکبار بلکه 150 بار در طول بازی که شدیدا عذاب آور و حوصله سربره!,0
از همه لحاظ بی کیفیت بود,0
سلام و عرض خسته نباشید. ویژگی هایی بازی و مشکلات بازی عبارت اند از: تنظیم صدا برای موسیقی و... ندارد. تنوع سلاح کم است و نقشه ندارد. خط داستانی ضعیف دارد. تنوع مکانی خوب است. کیفیت خوب و مردن دشمنان طبیعی است. بعضی از جاهای بازی هنگ میکنه. تنوع شخصیت های دشمن کم است. در بازی چیزی به نام پنهان کاری وجود ندارد و برای همین بازی غیرطبیعی می شود. به جزیات بازی متوسط توجه ششده است. حساسیت ضربه به سر کم است. حمله با دست مثل چاقو ندارد و اگر دشمن بهت برخورد کنه درجا میمیری نظر شخصی من اینه که بازی جذاب و سرگرم کننده ای هست و برای شروع عالیه امیدوارم دفعات بعدی بهترش رو بسازید قطعا اگه نسخه آنلاین رو بسازید هم فکر کنم جذاب باشه (این بازی هیچ شباهتی به IGI نداره و کلی تفاوت داره و اگه بازی زیاد هنگ کرد مربوط به کامپیوتر خود دوستانیه که بازی میکنن) با آرزوی موفقیت,0
سلام،کسانی که میخوان این بازی رو تهیه کنن،دقتت کنن به حرف بنده.این بازی یک چیزی توی حالتای IGI هستش،هوش مصنوعی معمولی ای داره،همینطور طراحی گرافیکی متوسط،افت فریم و باگ هاش این لذتو از آدم میگیره،روی خط داستانی اصلا کار نشده......،با اینکه با کمی داستان میتونست بازی خوبی بشه،البته با برسی مشکلاتی که گفتم،اگه دنبال یک بازی جالب میگردین،بازی کوهستان سرد گزینه مناسبی نیست و بهتر بود بازی رو رایگان عرضه میکردن،به عنوان میدان هیولا,0
سلام،قبل از هر چیز یه خسته نباشید به گروه کارا میگم واسه ساخت این بازی.من ادم انتقادی نیستم ولی با تعریف کسی به جایی نرسیده.در اینجا پس از هشت ساعت بازی نکات مثبت و منفی این بازی رو میگم. نکات مثبت:مدت زمان بازی هشت ساعت هست که خوبه.طراحی دقیق برف چشم انداز خوبی رو رقم زد. نکات منفی:پس از ورود به بازی یه میط آشنا دیدم.این بازی الهام گرفته شده ی بازی بیست سال پیش igi هست!یعنی به جرئت میتونم بگم نورپردازی اون بازی قدیمی به شدت از این بازی بهتر بود.چهره فایت ها شبیه سرامیک کف خونه هاست!باگ های خیلی فجیع در هنگام باز کزدن در ها. Call of Duty black ops 1 که نسبت یه این بازی خیلی قدیمه از این بازی خیلی بهتره. جمع بندی کلی:همه ما میدونیم امکانات ما ایرانی ها در صنعت گیم خیلی پایینه ولی انصافا من وقتی داخل بازی شدم فک کردم این بازی ساخت بیست سال پیشه.ولی مثل اینکه ماله شیش ماه پیشه.از سازنده بازی تقاضا دارم بره IGI 1 رو بازی کنه ببینه کوهستان سرد که ماله شیش ماه پیشه بهتره یا اونی که ماله هفده ساله پیشه.وسط های این بازی دلم واقعا برا صنعت گیم ایران سوخت.به نظرتون دیگه وقت پیشرفت نیست؟وقتی دیدم این بازی موتور گرافیکی Unreal Engine 4 خیلی خوشحال شدم ولی وقتی بازی رو دیدم... آدم میمونه که آیا واقع این بهترین موتور گرافیکی دنیاست؟سازنده های ما یکی از مشکلا تشون اینه که عبرت نمیگیرن.شرکت کپ کام برای ساخت بازی های جدید نکات مثبت بازی های قبلی رو نگه میداره و منفی ها رو میریزه دور.ولی تو ایران سازنده ها نکات منفی رو نگه میدارن و مثبت هارو میریزن دور.شاید باورتون نشه ولی وقتی بازی رو منتشر کردین و ایرادی دیدین میتونید آپدیت بدین و ایرادات رو درست کنید.قبلا توان بازی سازی نداشتیم و بازی های بقیه کشور هارو دوبله میکردیم ولی الان خودمون وویس فایت ها رو انگلسی گذاشتیم.با یخورده طراحی دقیق تر شاید میتونستید کیفیت بهتری ارائه بدید.امیدوارم سازنده های این بازی این نظر رو بخونن تا برای بازی های بعدی یا آپدیت های بعدی این بازی(که با احتمالا آپدیت درکار نیست)کیفیت بهتری ارائه بدن.و همینطور کارکتر های منفی انگار منتظر هستن تا ما بیام تا اونها حمله کنند.به امید قسمت دوم بهتر.,0
سلام خسته نباشی سازنده عزیز از نکات مثبت بازی مدت زمان نسبتا زیاد و هوش مصنوعی است از نکات منفی عدم روایت داستان و شخصیت پردازی است اما بازی در سطح مطلوبی قرار دارد,1
به بازیسازای عزیز خسته نباشید میگم. نوشتن یه نقد حرفه ای فکر نکنم کمک زیادی بکنه، چون خیلی مسایل ساده و اولیه در گیم دیزاین و لول دیزاین بازی رعایت نشده. اگر این بازی رو 5 سال پیش بازی میکردم احتمالا همچین نظری نداشتم، ولی الان دیگه وقتشه که کیفیت بازیا رو ببریم بالا... از نظر من خرید این بازی فقط برای حمایت از سازنده است تا در آینده بازی های بهتری رو تولید بکنن.,0
عالی بود بیشنهاد میکنم این بازی را دانلود کرده واز بازی کردن لذت ببرید,1
راهنمایی (راهنما و توضیه بیشتر در مورد داستان) در بازی قرار گرفته که تو نسخه قبل نبود واین یه نکته مثبته ولی بازم بازی خوب پولیش نشده بود . میان پرده ها ، دوبله و داستان خوب بودن . (بهش 4 ستاره از 10 ستاره میدم ) ممنون,1
عالیه.خیلی خوشحالم که این بازی در هیولا قرار گرفته و به همه توصیه میکنم بازی کنن و لذت ببرن.به سازنده هاش واقعا تبریک میگم,1
بازی خوب و درگیر کننده ای هستش،ولی کاش کمی طولانی تر بود,1
بازی خوبیه فقط مراحلش کمه,1
با عرض سلام ادب خدمت بازی شهرپارسی عالیه,1
بهترین بازی استراتژی ایرانی جالبه که نسخه کامپیوتر هم داره,1
عالیپ,1
عالی هست فقط چجوری بروز رسانی میشود؟؟,1
ععععععااااالللللیییی,1
واقعا بازی خوبیه مخصوصا نسخه pc من خیلی دنبالش میگشتم. هیچ مشکلی هم با قیمت ها و زمان ساخت وسایل ندارم چون جذابیت بازی به همینه امیدوارم تو آپدیت های بعدی پیشرفت کنه دم سازنده گرم,1
عالیه حتما پیشنهاد میکنم نصب کنید از بقیه بازی های تو این سبک خیلی جلوتره آب و هوای خوبی داره کالاهاش عالیه توی هیچ بازی تو این سبک این کالا هارو ندیدم. دسترسی زیبایی شهرش رو خیلی دوست دارم.پیشنهاد میکنم یکبار هم که شده بازی کنین,1
خوبه برای کودک و نوجوان به جای کلش اف کلنر ولی جای کار داره اما راضی ام,1
بازی عالی بود ولی به خاطر زمان زیادی که باید منتظر باشید آدم بعد یه مدت از این بازی خسته می شه .,0
سلام، این بازی به عنوان یه بازی ایرانی خیلی زیبا و خوش ساخت هستش، اما متاسفانه تعداد مراحلش بسیار کم بود و بازی سریع تموم شد.,1
سلام ممنون از سازنده بازی که بازیتون عالی بود خیلی قیمت خوبی داشت ممنون تشکر,1
بازی برای زمان خودش عالی بود ولی الان سیستم شوتینگش یا تیراندازیش رو نگاه کنید چنگی به دل نمیزنه ولی داستانو صدا پیشگی عالیه و ارزش خرید داره,1
بازی جالبی هستش ولی مرحله ی سوم بعد از منفجر کردن پل برای من کرش میکنه که باعث میشه نتونم جلوتر برم.,0
بازی جالب سرگرم کننده ای از نقاط قوت میشه به گرافیک رضایت بخش اون، موسیقی و دوبله فارسی جذاب با لحجه جنوبی اش اشاره کرد. دو تا نکته هم برای بازی ساز عزیز: 1- کالیژن های بازی جای کار داشت و جالب نشده بود. 2- ایکاش پرش را حذف میکردید، چون در دیزاین کلی بازی از پرش استفاده ای نمیشد و شما عملا فقط یک پرش خیلی کوچیک به بازی اضافه کرده بودید که هیچ فایده ای نداشت، میتونستید برای جذاب تر کردن پرش، پرش از روی موانع رو اضافه میکردید. در کل بازی ارزش تجربه رو داره و خسته نباشید خدمت سازندگان بازی.,1
این بازی ایرانی به شدت توصیه می شود. نقاط قوت: 1-هوش مصنوعی خوب یاران خودی و دشمنان(به خصوص که به دشمنانی که نارنجک پرتاب می کردم به اون ها نزدیک می شد،واکنش نشون می داند و جای دیگر سنگر می گرفتند تا از انفجارها در امان باشند) 2-جلوه های بصری با کیفیت،گرافیک های بصری با کیفیت 3- تنوع خوب و نسباتاً عالی تنظیمات گرافیکی 4-گان پلی خوب و عالی(بخصوص شاتگان و اون سلاح کمری به واقعیت نزدیک هستند)،تونع خوب و با توجه به نوع مکان و موقعیت تناسب و بالانس خوبی دارند 4-اما صداها:صداپیشگی شخصت ها عالی،افکت های صوتی بخصوص افکت صوتی انفجارهای شبکه های قابل انفجار متوسط و قانع کننده 5-کیفیت خوب کاتسین ها،به خصوص میان قبل از شروع هر مرحله عالی و بسیار قانع کننده 6-داستان عالی و به خوبی به مکان هایی که در آن ها بازی می کنید به خوبی پرداخته می شود. نقاط ضعف: 1-متوسط زمان گیمپلی به شدت کوتاه 2-طراحی شخصیت ها چندان جالب نیستند(البته نوع گیمپلی بازی به شدت از این نقطه ضعف پرت می کند) این بازی به شدت به شما توصیه میشود.,1
خوب بود ولی تو یه مرحله گیر کرد راه نرفت,1
بازی در بیشتر مورد هایی که من می خواستم خوب بود ولی بنظرم تنها مشکل کوتاه بودن بازی بود و می تونست پایان بهتری داشته باشه,1
بینظیر بهترین بازی که برای تاریخ کشورمون هست اگه میشه از این بازی های تاریخی بیشتر بسازید و اگر امکانش هست ریمستر کنید این بازی رو,1
خیلی خوبه وقتی بازی میکنی انگار واقعا داری میجنگی و حس جنگیدن رو بهمون میده,1
